Job ID,Title,Company,Location,Category,Subcategory,Function,Type,Level,Min Salary,Max Salary,Salary Negotiation,Min Experience,Max Experience,Fresh Graduate,SMA/SMK/STM,Diploma/D1/D2/D3,Sarjana/S1,Master/S2,Doctor/S3,Posted Date,Description,Skill_Set,Link
15505624,Admin Marketing,PT Samudera Naga Global,Jakarta Utara,Administrasi,Administrasi Penjualan,Admin Marketing,Full Time,Junior / Entry Level,5000000,6000000,0,1,2,1,0,1,1,0,0,2025-06-17 10:10:00,"Due to our market expansion, a rapidly growing Jakarta based International Sea and Air Freight Forwarding, is urgently required a person who ready for a challenge.
We are looking for dynamic and motivated persons with the passion for challenge & ready to achieve the best

Tanggung Jawab Pekerjaan :
• Identify potential customers and maintain existing client relationships
• Assist in developing and implementing effective sales and marketing strategies
• Support the preparation of business account plans to meet company targets
• Coordinate sales-related activities and administrative tasks
• Manage client databases, prepare reports, and follow up on leads

Keahlian :
• Proficiency in Microsoft Office and general computer literacy
• Knowledge of export-import processes is a plus
• Ability to analyze sales data and prepare accurate reports

Kualifikasi :
•	Minimum D3 – S1
•	Fresh graduates are welcomed to apply
•	Willing to take new challenges, wide networking, communication and negotiation
•	Fluent in English both oral and written
•	Computer literate are compulsory

Waktu Bekerja :
senin - jumat 08:30 - 17:00  sabtu 09:00 - 12:00","['Proficiency', 'Microsoft Office', 'General Computer Literacy', 'Knowledge', 'Exportimport Processes', 'Plus', 'Ability', 'Sales Data', 'Accurate Reports']",https://www.loker.id/administrasi/administrasi-penjualan/admin-marketing-pt-samudera-naga-global-jakarta-utara.html
15444311,Staff Admin,PT Laju Karya Sahabat,Jakarta Utara,Administrasi,Staf Admin,Admin Officer,Contract,Staff / Officer,2000000,3000000,0,1,5,1,1,1,1,0,0,2025-06-17 10:09:00,"PT. LAJU KARYA SAHABAT adalah perusahaan RETAILER Tools and Consumable goods as authorized dealer some brands in Indonesia, saat ini kami membuka posisi sebagai Staff Admin

Tanggung Jawab Pekerjaan :
Menerima dan memverifikasi uang tanda terima dari vendor, memastikan kesesuaian dengan dokumen.
Menangani keluhan pelanggan sesuai dengan SOP dan melaporkannya kepada atasan.
Memantau dan memastikan tanda terima vendor diterima tepat waktu.
Mengelola outstanding tanda terima dan memastikan cash sesuai dengan laporan keuangan.
Memberikan pelayanan prima kepada pelanggan.
Input nota ke sistem kasir dan menghitung total pembelian.

Keahlian :
- Mengusai Microsoft office
- Mempunyai keahlian berhitung cepat.

Kualifikasi :
Pendidikan minimal SMA/K Sederajat
Pengalaman kerja minimal 1 tahun
Terbuka untuk fresh graduate

Waktu Bekerja :
Senin - Jumat pukul 08:30 - 16:30, Sabtu pukul 08:30 - 15:00","['Miss Microsoft Office', 'Quick Counting Membership']",https://www.loker.id/administrasi/staf-admin/staff-admin-pt-laju-karya-sahabat-jakarta-utara.html
15652371,Digital Marketing,Avana Living Development,Karawang,Marketing / Pemasaran,Pemasaran Digital,Digital Marketing,Full Time,Staff / Officer,5000000,6000000,0,1,5,0,0,0,1,0,0,2025-06-17 10:08:00,"Avana Living Development, perusahaan pengembang properti yang terus berkembang, membuka kesempatan bagi talenta digital yang kreatif, analitis, dan up-to-date dengan tren pemasaran digital untuk bergabung sebagai Digital Marketer.
Sebagai Digital Marketer di Avana Living Development, Anda akan bertanggung jawab dalam merancang, mengelola, dan mengoptimalkan strategi pemasaran digital untuk meningkatkan brand awareness, engagement, dan konversi penjualan proyek-proyek properti kami.

Tanggung Jawab Pekerjaan :
1. Merancang dan menjalankan kampanye digital (SEO, SEM, iklan berbayar, email marketing, dll.)
2. Mengelola konten media sosial dan kalender editorial bulanan
3. Menganalisis performa kampanye menggunakan tools seperti Google Analytics, Meta Ads Manager, dan lainnya
4. Melakukan riset pasar, tren digital, dan kompetitor
5. Berkolaborasi dengan tim desain dan konten untuk memastikan keselarasan visual dan pesan
6. Mengoptimalkan strategi untuk meningkatkan traffic, lead, dan penjualan properti
7. Mengelola iklan digital (Google Ads, Meta Ads, TikTok Ads, dll.) secara efisien

Keahlian :
- Menguasai strategi iklan digital (Google Ads, Meta Ads, TikTok Ads, dsb.)
- Menguasai SEO/SEM, Google Analytics, Meta Business Suite, dan tools pemasaran lainnya
- Menguasai pengelolaan website
- Memiliki kemampuan copywriting dan content planning
- Update dengan tren media sosial dan digital

Kualifikasi :
- Pendidikan minimal S1 di bidang Komunikasi, Marketing, Bisnis, atau bidang terkait
- Pengalaman minimal 1 tahun di bidang digital marketing, lebih disukai di sektor properti/real estate

Waktu Bekerja :
08.00 - 17.00, Senin - Jum'at

Tunjangan :
Uang Transport, Asuransi","['Google Ads', 'Meta Ads', 'Tiktok Ads', 'Digital Ads', 'Seosem', 'Google Analytics', 'Meta Business Suite', 'Marketing Tools', 'Website Management', 'Ability', 'Update', 'Social Digital Media Trends']",https://www.loker.id/pemasaran/pemasaran-digital/digital-marketing-avana-living-development-karawang.html
15372548,HRD Officer,PT Duta Wijaya Elektrindo Engineering,Bekasi,Human Resources,Staf HRD,Staf HRD,Contract,Staff / Officer,4000000,5000000,0,1,5,0,0,1,1,0,0,2025-06-17 10:07:00,"PT Duta Wijaya Elektrindo Engineering bergerak di bidang manufaktur panel listrik tegangan rendah, membuka lowongan sebagai HRD Officer

Tanggung Jawab Pekerjaan :
- Mengatur dan memelihara catatan personel
- Membuat laporan absensi dan merekap absensi setiap bulan
- Menyiapkan dokumen SDM, seperti kontrak kerja dan panduan perekrutan baru
- Membuat laporan dan presentasi rutin tentang metrik SDM (mis., Tingkat turnover)
- Menjawab pertanyaan karyawan terkait SDM
- Membantu departemen penggajian dengan memberikan informasi karyawan yang relevan (misalnya laporan absensi karyawan)
- Berpartisipasi dalam proyek SDM (misalnya membantu mengatur acara bursa kerja, Family Gathering)

Keahlian :
- Bisa bekerja dalam tim maupun individu
- Memahami proses BPJS Kesehatan dan Ketenagakerjaan

Kualifikasi :
- Pendidikan min D3 Semua Jurusan/Jurusan SDM diutamakan
- Memiliki pengalaman di bidang serupa min 2 tahun

Waktu Bekerja :
Jam 08.00-18.00, Senin - Jumat, 08.00-12.00 Sabtu","['Teams', 'Individuals', 'Bpjs Health Employment Process']",https://www.loker.id/human-resources/staf-hrd/hrd-officer-pt-duta-wijaya-elektrindo-engineering-bekasi.html
8569464,Staf Administrasi Marketing,PT Indo Hasasi Textiles,Bandung Kabupaten,Administrasi,Administrasi Penjualan,Admin Marketing,Full Time,Junior / Entry Level,,,1,1,2,1,0,1,1,0,0,2025-06-17 10:01:00,"PT INDO HASASI TEXTILES membutuhkan tenaga kerja sebagai staf administrasi marketing ruang lingkup dept  marketing mencari customer dan memasarkan produk melalui digital marketing dan konvensional.

Tanggung Jawab Pekerjaan :
- Melakukan pekerjaan administrasi terkait laporan penjualan, penggunaaan , complain ( harian, bulanan dan tahunan)
- Berkomunikasi dengan dept lain dan bagian produksi terkait sample produk  atau spesifikasi produk
- Mempersiapkan sample produk yang dibutuhkan customer /buyer

Keahlian :
- Menguasai mikrosoft office (excel, word, ppt)
- Menguasai internet
- Memiliki pengetahuan dasar yang baik mengenai kain polyester dan sejenisnya
- Memiliki pengetahuan dan pengalaman dalam digital marketing lebih baik
- Menguasai bahasa inggris lebih baik

Kualifikasi :
- Pendidikan minimal Diploma
- Domisili di kab bandung (kopo/baleendah/soreang/banjaran) lebih disukai

Waktu Bekerja :
Jam 08.30-17.00

Tunjangan :
- Uang makan
- THR","['Microsoft Office Excel', 'Word', 'Ppt', 'Internet', 'Good Basic Knowledge', 'Polyester', 'Better Knowledge', 'Experience', 'Digital Marketing', 'English']",https://www.loker.id/administrasi/administrasi-penjualan/staf-administrasi-marketing-pt-indo-hasasi-textiles-bandung-kabupaten.html
15544219,Teknisi AC,PT Robocool Indonesia Services,Makassar,Teknik,Teknik Elektro / Elektronika,Teknisi AC,Contract,Junior / Entry Level,2000000,3000000,0,1,2,0,1,1,1,0,0,2025-06-17 09:59:00,"Robocool adalah perusahaan penyedia jasa perawatan dan perbaikan mesin pendingin (AC, Kulkas, Freezer, Cold Storage, dll). saat ini kami membuka posisi sebagai Teknisi AC

Tanggung Jawab Pekerjaan :
1. Melakukan pemasangan unit AC split (baru/bekas) sesuai dengan standar operasional.
2. Melaksanakan servis berkala, pencucian, dan perbaikan AC untuk memastikan kinerja optimal.
3. Mendiagnosis kerusakan pada sistem pendingin dan memberikan solusi perbaikan yang tepat.
4. Menjaga kebersihan dan kerapian area kerja selama dan setelah proses layanan.
5. Memberikan pelayanan yang sopan dan profesional kepada pelanggan.

Keahlian :
- Memahami sistem pendingin dan komponen-komponennya.

Kualifikasi :
- Pendidikan minimal SMK jurusan Teknik Pendingin atau telah mengikuti pelatihan di bidang mesin pendingin.

Waktu Bekerja :
jam 8.30 - 17.00

Tunjangan :
Uang Makan, Uang Transpor

Insentif :
Uang Lembur, Bonus Kinerja","['Cooling System', 'Components']",https://www.loker.id/teknik/elektro/teknisi-ac-pt-robocool-indonesia-services-makassar.html
15372460,Staff Accounting,UD Bangunan,Makassar,Akuntansi,Akuntansi Finansial,Staff Accounting,Full Time,Staff / Officer,2000000,3000000,0,1,2,1,0,1,1,0,0,2025-06-17 09:58:00,"UD. Bangunan sedang membuka lowongan sebagai Staff Accounting

Tanggung Jawab Pekerjaan :
Bertanggung jawab dalam pencatatan transaksi keuangan,
penyusunan laporan keuangan bulanan,
serta memastikan kepatuhan terhadap prosedur akuntansi dan perpajakan.
Membantu proses rekonsiliasi bank, pengarsipan dokumen keuangan
mendukung audit internal maupun eksternal.

Keahlian :
Mampu mengoperasikan software akuntansi (misal: Accurate, SAP, atau sejenisnya)
Memahami prinsip dasar akuntansi dan perpajakan
Terampil menggunakan Microsoft Excel (vlookup, pivot table, dsb.)

Kualifikasi :
Pendidikan minimal D3/S1 Akuntansi, Keuangan, atau bidang terkait
Pengalaman kerja minimal 1 tahun di bidang akuntansi (fresh graduate dipertimbangkan)

Waktu Bekerja :
08.00 s/d 18.00","['Accounting Software', 'Example', 'Basic Principles', 'Accounting', 'Taxation', 'Microsoft Excel Vlookup', 'Pivot Table']",https://www.loker.id/akuntansi-keuangan/akuntansi-finansial/staff-accounting-ud-bangunan-makassar.html
15356840,Supir Truk B1/B2,PT Furindo Sakti Sejahtera,Jakarta Barat,Transportasi & Logistik,Driver,Supir Truk,Full Time,Junior / Entry Level,3000000,4000000,0,1,5,0,1,0,0,0,0,2025-06-17 09:54:00,"PT. Furindo Sakti Sejahtera yang bergerak di bidang manufaktur kemasan plastik sedang membutuhkan sopir truk dengan SIM B1/B2.

Tanggung Jawab Pekerjaan :
1. Mengantar barang dengan keadaan baik.
2. Menjaga dan merawat keadaan truk agar selalu dalam kondisi baik.
3. Melakukan pengantaran barang tepat waktu.

Keahlian :
1. Mahir membawa truk.
2. Memahami dan mengetahui jalan JABODETABEK dengan baik.

Kualifikasi :
1. Memiliki SIM B1 dan B2 aktif.
2. Pengalaman minimal 1 tahun.","['Truck', 'Jabodetabek Path']",https://www.loker.id/transportation-logistics/driver/supir-truk-b1-b2-pt-furindo-sakti-sejahtera-jakarta-barat-8.html
15652166,Drafter,PT Warna Kasih Abadi,Bogor,Teknik,Drafter Teknik,Drafter,Full Time,Staff / Officer,4000000,5000000,0,1,5,0,0,0,1,0,0,2025-06-17 09:53:00,"PT Warna Kasih Abadi membutuhkan Staff Drafter yang akan bertugas membuat design konstruksi

Tanggung Jawab Pekerjaan :
1.Membuat gambar design arsitektur berdasarkan instruksi dan spesifikasi dari tim
2.Mempersiapkan gambar kerja, detail konstruksi dan dokumentasi teknis lainnya yang diperlukan untuk proses konstruksi
3.Menggunakan perangkat lunak 2D dan 3D untuk menciptakan model dan gambar yang akurat
4.Memantau perkembangan proyek dan membuat perubahan desain sesuai kebutuhan
5.Mempersiapkan presentasi dan visualisasi untuk digunakan dalam pertemuan dengan klien

Keahlian :
1. Menguasai AutoCAD, Sketchup, 3D Max, Adobe Photoshop dan software terkait
2. Memahami prinsip-prinsip desain, tata letak ruang, pencahayaan dan material
3. Menguasai Microsoft Office

Kualifikasi :
1.Pengalaman Min. 1 Tahun / Fresh Graduation dipersilahkan melamar
2.Minimal lulusan S1 Teknik Sipil, Arsitek atau bidang terkait
3.Memiliki portofolio design
4.Memiliki laptop

Waktu Bekerja :
Senin - Sabtu : Jam 08.00 - 16.00 WIB","['Autocad', 'Sketchup', '3D Max', 'Adobe Photoshop', 'Related Software', 'Principles', 'Design', 'Space Layout', 'Lighting', 'Material', 'Microsoft Office']",https://www.loker.id/teknik/drafter-teknik/drafter-pt-warna-kasih-abadi-bogor-2.html
15301320,Sales Executive,PT Arista Jaya Lestari,Medan,Sales / Penjualan,Konsultan Penjualan,Sales Executive,Full Time,Staff / Officer,4000000,5000000,0,1,2,0,1,1,0,0,0,2025-06-17 09:52:00,"PT. ARISTA JAYA LESTARI Membuka Lowongan Kerja, Posisi Sales Executive Mobil bertanggung jawab untuk melakukan penjualan unit kendaraan kepada calon pelanggan, membina hubungan baik dengan pelanggan, serta mencapai target penjualan yang telah ditentukan oleh perusahaan. Posisi ini menggali kemampuan komunikasi, negosiasi, dan pelayanan pelanggan yang sangat baik.

Tanggung Jawab Pekerjaan :
Melakukan Penjualan Mobil dan Mencapai target penjualan yang ditetapkan oleh perusahaan
Menjalin hubungan baik dengan pelanggan baru maupun pelanggan tetap
Mengikuti pelatihan dan pengembangan diri untuk meningkatkan performa
Melaporkan aktivitas penjualan secara berkala kepada atasan

Keahlian :
Memiliki kemampuan komunikasi dan public speaking yang baik
Memahami digital marketing dan mampu mengelola media sosial sebagai sarana promosi

Kualifikasi :
Pendidikan Minimal SMA/K Sederajat
Pengalaman kerja minimal 1 tahun di bidang penjualan (otomotif lebih diutamakan)

Waktu Bekerja :
jam 08.30 - 16.30 senin - sabtu*

Tunjangan :
bonus + insentif penjualan

Insentif :
insentif penjualan / unit dan komisi perunit. contoh : 1 unit 500rb + komisi 1jt*","['Good Communication Skills', 'Public Speaking', 'Digital Marketing', 'Social Media', 'Means', 'Promotion']",https://www.loker.id/penjualan/konsultan-penjualan/sales-executive-pt-arista-jaya-lestari-medan.html
15652032,Sales Representative,PT Indogarmen Kreatif Perkasa,Surabaya,Sales / Penjualan,Akun dan Relasi,Sales Representative,Full Time,Staff / Officer,,,1,1,5,0,1,1,1,0,0,2025-06-17 09:50:00,"PT. INDOGARMEN KREATIF PERKASA bergerak di bidang garment saat ini membutuhkan Sales Representative yang bertanggung jawab untuk menawarkan layanan pembuatan baju dan seragam kepada klien individu maupun korporasi. Tugas utama mencakup pencarian prospek baru, penawaran jasa produksi pakaian sesuai kebutuhan klien, negosiasi harga, serta menjaga hubungan jangka panjang demi tercapainya target penjualan.

Tanggung Jawab Pekerjaan :
1. Mencari dan membangun relasi dengan calon pelanggan seperti perusahaan, sekolah, instansi pemerintah, restoran, rumah sakit, dan organisasi lainnya.
2. Menawarkan jasa pembuatan baju dan seragam custom (seragam kerja, baju komunitas, seragam sekolah, dll.).
3. Melakukan kunjungan ke klien untuk memahami kebutuhan desain, bahan, dan jumlah produksi.
4. Menyusun proposal penawaran, melakukan presentasi produk, dan negosiasi harga sesuai standar perusahaan.
5. Berkoordinasi dengan tim produksi dan desain untuk memastikan pesanan sesuai permintaan pelanggan.
6. Menyusun dan mengelola kontrak kerja sama, serta memastikan proses pemesanan berjalan tepat waktu.
7. Menjaga hubungan baik dengan pelanggan dan memberikan pelayanan purna jual (after-sales service).
8. Mengumpulkan informasi pasar dan kompetitor untuk mendukung pengembangan strategi penjualan.
9. Berpartisipasi dalam pameran atau event yang relevan untuk mempromosikan jasa perusahaan.

Keahlian :
1. Kemampuan Komunikasi yang Baik
2. Kemampuan Negosiasi & Persuasi, Menjual (Selling Skills), Problem Solving
3. Pengetahuan Dasar tentang Garmen dan Produksi Pakaian
4. Memahami proses dasar produksi pakaian (jenis bahan, sablon, bordir, pola, dsb.).

Kualifikasi :
1. Pendidikan minimal SMA/SMK
2. Pengalaman minimal 1 tahun di bidang penjualan B2B, khususnya di industri garmen atau jasa seragam.
3. Memiliki kendaraan pribadi dan bersedia melakukan kunjungan lapangan.

Waktu Bekerja :
Senin - Sabtu / Pukul 08.00 - 17.00

Insentif :
Komisi Penjualan","['Good Communication Skills', 'Negotiation   Persuasion Ability', 'Selling Selling Skills', 'Problem Solving', 'Basic Knowledge', 'Garment Clothing Production', 'Basic Processes', 'Clothing Production Types', 'Screen Printing', 'Embroidery', 'Patterns']",https://www.loker.id/penjualan/akun-dan-relasi/sales-representative-pt-indogarmen-kreatif-perkasa-surabaya.html
15229544,Sales Marketing,PT Indo Megah Abadi,Bekasi,Properti & Real Estate,Penjualan Rumah,Sales Property,Full Time,Junior / Entry Level,2000000,3000000,0,1,2,0,1,1,0,0,0,2025-06-17 09:50:00,"PT Indo Megah Abadi adalah Developer yang bergerak di bidang property Perumahan, saat ini kami membuka lowongan kerja untuk mengisi posisi sebagai Sales Marketing Property/ kami perusahaan yang bergerak di bidang developer perumahan, saat ini memerlukan tenaga profesional untuk memasarkan perumahan kami yang terletak di Setu, Kab. Bekasi. jika anda adalah profesional di bidang sales dan ingin mendapat penghasilan tidak terbatas, segera bergabung dengan kami

Tanggung Jawab Pekerjaan :
1. Melakukan pemasaran dan penjualan unit rumah kepada konsumen.
2. Mengiklankan produk perumahan ke media sosial.
3. Melakukan pengenalan produk perumahan kepada calon konsumen.
4. Memberikan pelayanan terbaik dan menjalin relasi yang baik dengan calon konsumen.
5. Bekerja menuju target bulanan.

Keahlian :
Kemampuan komunikasi yang baik

Kualifikasi :
1.  Pendidikan min. SMA/Sederajat
2. Memiliki kendaraan pribadi dan SIM
3. Memiliki pengalaman sebagai sales lebih disukai

Waktu Bekerja :
Jam 10.00-18.00/Senin-Minggu ( Libur 1 hari )",['Good Communication Skills'],https://www.loker.id/property-real-estate/penjualan-rumah/sales-marketing-pt-indo-megah-abadi-bekasi-3.html
15652003,Supervisor Project  ( Pengawas ),PT Warna Kasih Abadi,Bogor,Konstruksi dan Bangunan,Site Supervisor / Pengawas Lapangan,Project Supervisor,Full Time,Staff / Officer,2000000,3000000,0,1,5,0,1,1,1,0,0,2025-06-17 09:47:00,"PT Warna Kasih Abadi membutuhkan Supervisor Project yang akan bertugas memastikan kelancaran dan keberhasilan proyek, dengan memastikan semua tugas dan pekerjaan proyek diselesaikan dengan efektif dan efisien.

Tanggung Jawab Pekerjaan :
1. Mengontrol & Melaksanakan operasional proyek
2. Merencanakan jadwal kegiatan operasional proyek dan pekerjaan untuk mandor
3. Menghitung kebutuhan dan penempatan material maupun tenaga kerja
4. Merencanakan penggunaan peralatan
5. Melakukan koordinasi terkait material, K3 (Keselamatan Kerja) serta dengan owner/konsultan terkait dengan pekerjaan

Keahlian :
- Terbiasa Membuat RAB, Schedule dan Kurva S

Kualifikasi :
1. Pendidikan SMA/SMK Sederajat
2. Berpengalaman Min. 2 Tahun (Bidang Konstruksi bangunan & retail)
3. Bertanggungjawab disetiap proyek yang dikerjakan
4. Diutamakan berdomisili Bogor
5. Memiliki SIM & Kendaraan pribadi

Waktu Bekerja :
Senin - Sabtu : Jam 08.00 - 16.00 WIB","['Rab', 'Schedule', 'S']",https://www.loker.id/konstruksi-dan-bangunan/site-supervisor/supervisor-project-pengawas-pt-warna-kasih-abadi-bogor.html
15551346,Tentor Bimbel,Takalar International Education Centre Indonesia,Takalar,Pendidikan Dan Pelatihan,Tutor / Instruktur,Guru BIMBEL,Contract,Staff / Officer,,,1,1,2,0,0,0,1,0,0,2025-06-17 09:45:00,"Takalar International Education Centre Indonesia (TIEC-ID) merupakan sebuah lembaga Bimbingan Belajar. TIEC-ID membuka kesempatan bagi kamu untuk bergabung sebagai Tentor Matematika, IPA, IPS, Bahasa Indonesia, Bahasa Inggris

Tanggung Jawab Pekerjaan :
Menyampaikan materi Matematika, IPA, IPS, Bahasa Indonesia dan Bahasa Inggris jenjang SD–SMA secara jelas, interaktif, dan sesuai kurikulum.
Menyusun modul, soal latihan, dan bank soal berbasis HOTS (Higher-Order Thinking Skills).
Melaksanakan tes berkala, menganalisis hasil, serta memberikan laporan perkembangan siswa.
Memotivasi siswa melalui pendekatan individual agar memahami konsep dengan mudah dan percaya diri.

Keahlian :
Mampu mengoperasikan Microsoft Office.
Mampu mengajar dengan baik.

Kualifikasi :
1. Pendidikan Minimal S1 atau Tahap Akhir Kuliah dari Perguruan Tinggi Negeri (Unhas, UNM, UIN, maupun PTN dari Jawa, luar Sulawesi atau Luar Negeri).
2. Memiliki pengalaman lebih diutamakan

Waktu Bekerja :
jam 17.00 - 20.00 (Senin - Sabtu)

Tunjangan :
Insentif

Insentif :
Bonus Proyek",['Microsoft Office'],https://www.loker.id/pendidikan-pelatihan/tutor-instruktur/tentor-bimbel-takalar-international-education-centre-indonesia-takalar.html
15652002,IT Support,PT Infra Dimensi Persada,Jakarta Pusat,IT / Information Technology,Help Desk & IT Support,IT Support,Contract,Junior / Entry Level,5000000,6000000,0,1,5,0,0,0,1,0,0,2025-06-17 09:43:00,"PT Infra Dimensi Persada saat ini membuka posisi sebagai IT Support yang bertanggungjawab untuk Memberikan support kepada user dalam penggunaan IT sehari-hari.

Tanggung Jawab Pekerjaan :
1. Mendiagnosis dan memperbaiki masalah perangkat keras, perangkat lunak, dan jaringan
2. Menginstal, mengonfigurasi, dan merawat komputer, printer, jaringan, dan perangkat lainnya
3. Mengelola antivirus, firewall, serta melakukan backup dan pemulihan data
4. Memantau performa jaringan dan sistem untuk mencegah gangguan

Keahlian :
1. Mempunyai kemampuan komunikasi yang baik.
2. Mampu berkoordinasi dengan tim IT lainnya dalam melaksanakan pekerjaan manage operation TI.
3. Menguasai sistem operasi Windows atau MacOS.
4. Paham jaringan komputer

Kualifikasi :
1. Berpengalaman di bidang TI minimal 1 tahun.
2. Pendidikan Min. S1
3. Memiliki Sertifikat keahlian menjadi nilai plus","['Good Communication Skills', 'Teams', 'Work', 'Manage Operation', 'Windows Macos Operating System', 'Computer Networks']",https://www.loker.id/information-technology/help-desk-it-support/it-support-pt-infra-dimensi-persada-jakarta-pusat.html
15462494,Sales Engineer,PT Vando Teknik Solusi,Depok,Sales / Penjualan,Konsultan Penjualan,Sales Engineer,Contract,Staff / Officer,4000000,5000000,0,1,5,1,1,1,1,0,0,2025-06-17 09:41:00,"PT Vando Teknik Solusi, a leading company in the provision of engineering products and services in all industries, is looking for a dedicated Sales Engineer to join our team!
This position is responsible for developing and maintaining relationships with customers, as well as promoting and selling quality engineering products.

Tanggung Jawab Pekerjaan :
1.	Conduct a canvas or visit to potential customers.
2.	Report sales performance, prospects contacted, and target achievement.
3.	Compile information from the market and customers to advise the company on their needs and trends to find new partners.
4.	Assist in product promotion.
5.	Products presentation, explain technical matters and negotiation.
6.	Assist in product design and development.
7.	Conduct technical analysis and evaluation.
8.	Assist in training and technical support to clients.
9.	Handling, establishing and maintaining relationships with customers at all levels.
10.	Implementing strategy, sales plan & target

Keahlian :
- Good at presenting technical tools to potential customers.
- Can analyze and evaluate technical solutions to meet customer needs.
- Good communication skills to communicate with clients.
- Able to implement sales strategies and plans to achieve set targets.

Kualifikasi :
1.	Minimum education senior high school/STM/D3.
2.	Experience in the field of engineering tool sales is preferable.
3.	Have the ability to present technical tools
4.	Familiar with CRM (Customer Relationship Management)
5.	Experienced in sales of Pump/Filter will be preferable
6.	Domicile at Depok and surrounding area will be preferable
7.	Can join as soon as possible will be preferable
8.  Have SIM A (preferred)

Waktu Bekerja :
Senin-Jumat Jam 08.30 - 16.30

Tunjangan :
Meals and Transportation fee if visiting customer

Insentif :
Bonus achievement sales","['Technical Tools', 'Potential Customers', 'Technical Solutions', 'Customer Needs', 'Good Communication Skills', 'Clients', 'Sales Strategies', 'Plans', 'Set Targets']",https://www.loker.id/penjualan/konsultan-penjualan/sales-engineer-pt-vando-teknik-solusi-depok.html
11933914,KOL Specialist,PT Digital Solid Technology,Jakarta Utara,Marketing / Pemasaran,Content Marketing,KOL Specialist,Full Time,Junior / Entry Level,,,1,1,5,0,0,1,1,0,0,2025-06-17 09:40:00,"PT.Digital Solid Technology, Perusahaan kami bergerak dalam e-commerce, menjual berbagai keutuhan rumah tangga dan peralatan mekanik membutuhkan kandidat untuk mengisi posisi KOL Specialist.

Tanggung Jawab Pekerjaan :
• Mengidentifikasi dan Riset peluang kemitraan dengan berbagai stakeholder
• Mengembangkan hubungan baru dalam upaya mengembangkan bisnis dan membantu pertumbuhan perusahaan
• Memandu afiliator dan memberikan arahan serta membantu pengembangan kerangka kampanye/proyek,
• Berkomunikasi dengan semua tim dalam memfasilitasi penyelarasan tujuan bisnis dan pembuatan konten
• Membangun dan memelihara hubungan yang saling menguntungkan dengan pencipta/afiliasi utama, dulu dan sekarang
• Mengikuti instruksi dan tugas lain nya dari management

Keahlian :
- Komunikatif
- Negosiasi
- Familiar dengan perkembangan Media Sosial

Kualifikasi :
- Berpengalaman di Bidang nya
- Pendidikan Min. D3
- Diutamakan Domisili PIK dan sekitarnya

Waktu Bekerja :
Jam 09.00 sd 19.00 (Libur 1 Hari dalam seminggu)

Tunjangan :
- Tunjangan Kehadiran

Insentif :
Bonus jika Perfom bagus","['Communicative Negotiation', 'Development', 'Social Media']",https://www.loker.id/pemasaran/content-marketing/kol-specialist-pt-digital-solid-technology-jakarta-utara.html
15315638,Admin Marketplace,CV Indoreshma Jaya,Jakarta Pusat,Sales / Penjualan,E-Commerce & Marketplace,Admin E-Commerce,Contract,Staff / Officer,5000000,6000000,0,1,2,1,1,1,1,0,0,2025-06-17 09:34:00,"CV. Indoreshma Jaya bergerak di bidang perdagangan saat ini membutuhkan kandidat yang kompeten dibidang admin marketplace.

Tanggung Jawab Pekerjaan :
- Upload produk-produk terbaru di marketplace
- Merapihkan tampilan produk di marketplace
- Melayani chat customer
- Meningkatkan trafik dan penjualan
- Follow up promo marketplace
- Membuat Iklan, voucher, dan diskon
- Membuat laporan yang dibutuhkan atasan
- Follow up pesanan dan retur bermasalah

Keahlian :
Menguasai microsoft office ( Excel, Word ), Mengerti tentang marketplace
Mampu berkomunikasi dengan baik

Kualifikasi :
– Tidak sedang kuliah
– Fresh graduate silahkan melamar
– Berdomisili Tanah Abang, Jakarta Pusat

Waktu Bekerja :
Senin-Jumat 08.30-16.30, Sabtu 08.30-14.30

Tunjangan :
– Salary UMR Jakarta
– BPJS Ketenagakerjaan
– BPJS Kesehatan

Insentif :
Uang Lembur","['Microsoft Office Excel', 'Word', 'Marketplace']",https://www.loker.id/penjualan/e-commerce/admin-marketplace-cv-indoreshma-jaya-jakarta-pusat-2.html
10628590,Kasir,CV Cipta Maju Sejahtera,Jakarta Pusat,Ritel,Asisten Ritel,Kasir,Full Time,Junior / Entry Level,3000000,4000000,0,1,2,0,1,0,0,0,0,2025-06-17 09:31:00,"- menginput data di salon
- mengatur pekerjaan di salon setiap hari
- melakukan stok opname produk penjualan di salon
- menerima pembayaran dari customer

Tanggung Jawab Pekerjaan :
- mampu mengatur janji tamu
- melakukan closing counter akhir hari
- menyetor omzet setiap harinya dengan benar
- melakukan stokopname barang kasir

Keahlian :
- menguasai komputer khususnya Ms Excel dan Ms Word
- mampu berkomunikasi dengan sopan dan ramah terhadap tamu
- menguasai hitung menghitung dengan cepat dan tepat

Kualifikasi :
Pengalaman minimal 1 tahun

Waktu Bekerja :
shift 8 jam kerja, start jam 10.00 s/d 21.00

Tunjangan :
uang makan, komisi penjualan setelah 3 bln , uang kerajinan

Insentif :
lembur jika melebihi 8 jam kerja","['Computers', 'Especially Ms Excel', 'Ms Word', 'Guests', 'Counting', 'Count']",https://www.loker.id/ritel/asisten-ritel/kasir-cv-cipta-maju-sejahtera-jakarta-pusat.html
